,image_type,image_1,image_2,mean_pix_diff
0,rectangles,stimulus_390.png,stimulus_1151.png,15.660754547924883
1,rectangles,stimulus_406.png,stimulus_1512.png,0.18765285213827748
2,rectangles,stimulus_216.png,stimulus_1575.png,16.232797937735477
3,rectangles,stimulus_323.png,stimulus_1048.png,11.501369702043904
4,rectangles,stimulus_142.png,stimulus_1558.png,10.540382341492792
5,rectangles,stimulus_292.png,stimulus_729.png,11.616064805634506
6,rectangles,stimulus_813.png,stimulus_1169.png,25.614118580210192
7,rectangles,stimulus_595.png,stimulus_761.png,28.479285551663104
8,rectangles,stimulus_1120.png,stimulus_1589.png,47.58056271619627
9,rectangles,stimulus_1464.png,stimulus_1473.png,25.623379675531172
10,rectangles,stimulus_2185.png,stimulus_2428.png,22.253068059135877
11,rectangles,stimulus_1862.png,stimulus_3130.png,14.142654651478765
12,rectangles,stimulus_2364.png,stimulus_2496.png,19.22303743362637
13,rectangles,stimulus_1772.png,stimulus_2099.png,9.289047524621587
14,rectangles,stimulus_2117.png,stimulus_2926.png,16.41025697519848
15,rectangles,stimulus_2323.png,stimulus_3091.png,36.807551354646336
16,rectangles,stimulus_1825.png,stimulus_2200.png,18.98219754555269
17,rectangles,stimulus_1718.png,stimulus_2705.png,9.286469693965232
18,rectangles,stimulus_1802.png,stimulus_2167.png,13.803915952438658
19,rectangles,stimulus_1994.png,stimulus_2996.png,5.883263195775589
20,rectangles,stimulus_3305.png,stimulus_3999.png,8.934533383274212
21,rectangles,stimulus_3477.png,stimulus_4223.png,17.168763449152106
22,rectangles,stimulus_4172.png,stimulus_4737.png,30.62412878871336
23,rectangles,stimulus_3703.png,stimulus_4590.png,18.14530592460396
24,rectangles,stimulus_3953.png,stimulus_4585.png,28.907124653902365
25,rectangles,stimulus_3537.png,stimulus_3936.png,17.344988653138564
26,rectangles,stimulus_3592.png,stimulus_3796.png,16.295069807066636
27,rectangles,stimulus_3237.png,stimulus_3718.png,8.92128436189511
28,rectangles,stimulus_3922.png,stimulus_4513.png,26.27961751162227
29,rectangles,stimulus_3350.png,stimulus_3556.png,8.118212997848136
30,rectangles,stimulus_5311.png,stimulus_5765.png,23.578689933240796
31,rectangles,stimulus_5585.png,stimulus_5868.png,37.07787104971321
32,rectangles,stimulus_5459.png,stimulus_5543.png,20.443504380843265
33,rectangles,stimulus_5227.png,stimulus_5648.png,23.38884115128414
34,rectangles,stimulus_5146.png,stimulus_5182.png,16.225490412085694
35,rectangles,stimulus_5233.png,stimulus_5577.png,21.20827549738912
36,rectangles,stimulus_5286.png,stimulus_5351.png,19.933204074588172
37,rectangles,stimulus_5318.png,stimulus_5812.png,23.097068911068515
38,rectangles,stimulus_5845.png,stimulus_6038.png,49.211169130661496
39,rectangles,stimulus_5007.png,stimulus_5286.png,18.184068859658787
40,rectangles,stimulus_6488.png,stimulus_7912.png,9.491410903268925
41,rectangles,stimulus_6525.png,stimulus_7481.png,6.11194835525591
42,rectangles,stimulus_6832.png,stimulus_7256.png,24.00239422448425
43,rectangles,stimulus_6768.png,stimulus_7015.png,15.632053231101416
44,rectangles,stimulus_6786.png,stimulus_7688.png,11.06590727153884
45,rectangles,stimulus_6430.png,stimulus_7910.png,5.742496015746065
46,rectangles,stimulus_6680.png,stimulus_7236.png,17.638303185199874
47,rectangles,stimulus_7565.png,stimulus_7598.png,38.43034349042677
48,rectangles,stimulus_7488.png,stimulus_7549.png,44.18225483067839
49,rectangles,stimulus_7133.png,stimulus_7698.png,31.61598401891878
50,rectangles,stimulus_9341.png,stimulus_9430.png,53.385139650854505
51,rectangles,stimulus_8562.png,stimulus_8820.png,22.193917494730503
52,rectangles,stimulus_8617.png,stimulus_9106.png,24.15299535109172
53,rectangles,stimulus_9371.png,stimulus_9568.png,47.57246201188299
54,rectangles,stimulus_8809.png,stimulus_9002.png,35.737604747321186
55,rectangles,stimulus_9184.png,stimulus_9449.png,44.3914630474218
56,rectangles,stimulus_8439.png,stimulus_9294.png,19.84010840108401
57,rectangles,stimulus_8614.png,stimulus_8982.png,31.29645786972775
58,rectangles,stimulus_8203.png,stimulus_8616.png,13.848870087616865
59,rectangles,stimulus_8175.png,stimulus_8336.png,8.389671051182056
60,rectangles,stimulus_9757.png,stimulus_11141.png,8.283678880149235
61,rectangles,stimulus_9713.png,stimulus_10358.png,7.630650479946534
62,rectangles,stimulus_11025.png,stimulus_11170.png,45.213680863095895
63,rectangles,stimulus_10961.png,stimulus_11080.png,41.2646352479785
64,rectangles,stimulus_9718.png,stimulus_11025.png,6.332811891804555
65,rectangles,stimulus_10725.png,stimulus_10926.png,33.36313628718943
66,rectangles,stimulus_10041.png,stimulus_10673.png,19.341176989005664
67,rectangles,stimulus_10450.png,stimulus_10653.png,35.348095269570585
68,rectangles,stimulus_10374.png,stimulus_11038.png,23.621066237762648
69,rectangles,stimulus_10141.png,stimulus_10645.png,24.399225916378406
70,rectangles,stimulus_11937.png,stimulus_12377.png,24.92309839087551
71,rectangles,stimulus_12042.png,stimulus_12666.png,29.774560997642496
72,rectangles,stimulus_12308.png,stimulus_12371.png,44.67127150946306
73,rectangles,stimulus_12287.png,stimulus_12392.png,46.166978797159246
74,rectangles,stimulus_11226.png,stimulus_12100.png,6.712700406136853
75,rectangles,stimulus_11879.png,stimulus_12103.png,31.709013594200982
76,rectangles,stimulus_11772.png,stimulus_11822.png,23.894573335977263
77,rectangles,stimulus_11524.png,stimulus_12472.png,15.011515779114431
78,rectangles,stimulus_12009.png,stimulus_12079.png,36.278523218836526
79,rectangles,stimulus_11802.png,stimulus_12769.png,17.390846130683528
80,rectangles,stimulus_12888.png,stimulus_14196.png,7.057145585005985
81,rectangles,stimulus_13421.png,stimulus_14111.png,27.379778350629035
82,rectangles,stimulus_12823.png,stimulus_13934.png,8.608544296825082
83,rectangles,stimulus_13452.png,stimulus_13578.png,29.07134201423315
84,rectangles,stimulus_13984.png,stimulus_14171.png,42.68709836149852
85,rectangles,stimulus_13250.png,stimulus_13473.png,24.03155822886142
86,rectangles,stimulus_12969.png,stimulus_13325.png,8.557156601376311
87,rectangles,stimulus_13230.png,stimulus_13437.png,25.793876366947952
88,rectangles,stimulus_13422.png,stimulus_14067.png,20.943133496375616
89,rectangles,stimulus_13912.png,stimulus_14356.png,34.28908424585601
90,rectangles,stimulus_15359.png,stimulus_15608.png,29.59496478433619
91,rectangles,stimulus_14551.png,stimulus_15211.png,8.986347045042265
92,rectangles,stimulus_15209.png,stimulus_15962.png,31.20904664331196
93,rectangles,stimulus_15197.png,stimulus_15398.png,31.7325298727242
94,rectangles,stimulus_14695.png,stimulus_15552.png,14.68395502383208
95,rectangles,stimulus_15209.png,stimulus_15754.png,24.3896049529601
96,rectangles,stimulus_14632.png,stimulus_14706.png,18.037345495406175
97,rectangles,stimulus_15339.png,stimulus_15908.png,24.264833542644368
98,rectangles,stimulus_15719.png,stimulus_15762.png,42.252355667188105
99,rectangles,stimulus_14820.png,stimulus_15619.png,17.86562965900662
100,rectangles,stimulus_16827.png,stimulus_17187.png,36.555915423652884
101,rectangles,stimulus_16783.png,stimulus_17047.png,29.190832911039138
102,rectangles,stimulus_17259.png,stimulus_17329.png,50.92065275666307
103,rectangles,stimulus_16176.png,stimulus_16953.png,8.204977930538114
104,rectangles,stimulus_16705.png,stimulus_17149.png,26.509220701963116
105,rectangles,stimulus_16602.png,stimulus_17329.png,25.231769743171686
106,rectangles,stimulus_17483.png,stimulus_17551.png,48.20136456107109
107,rectangles,stimulus_16461.png,stimulus_17531.png,18.37213298962258
108,rectangles,stimulus_17146.png,stimulus_17267.png,39.35035729761092
109,rectangles,stimulus_16020.png,stimulus_16325.png,8.933718171870066
110,rectangles,stimulus_18703.png,stimulus_18857.png,35.119219159671275
111,rectangles,stimulus_17780.png,stimulus_18631.png,5.616461394966254
112,rectangles,stimulus_17791.png,stimulus_18047.png,8.162087528734366
113,rectangles,stimulus_17856.png,stimulus_18891.png,12.53007101886737
114,rectangles,stimulus_17796.png,stimulus_19050.png,7.358046724098677
115,rectangles,stimulus_17617.png,stimulus_18679.png,8.532648849523726
116,rectangles,stimulus_17761.png,stimulus_18141.png,8.235911898414377
117,rectangles,stimulus_18015.png,stimulus_18228.png,24.056411160317566
118,rectangles,stimulus_18186.png,stimulus_18871.png,20.27380086808998
119,rectangles,stimulus_17968.png,stimulus_18999.png,11.237446846013176
120,rectangles,stimulus_20247.png,stimulus_20598.png,41.39270422514523
121,rectangles,stimulus_19682.png,stimulus_20259.png,26.99402178303626
122,rectangles,stimulus_20245.png,stimulus_20787.png,35.64686657706685
123,rectangles,stimulus_19305.png,stimulus_19642.png,7.677638971511667
124,rectangles,stimulus_19379.png,stimulus_19465.png,9.27332349204251
125,rectangles,stimulus_19830.png,stimulus_20163.png,29.277759417160567
126,rectangles,stimulus_20165.png,stimulus_20319.png,35.48652697909093
127,rectangles,stimulus_20441.png,stimulus_20676.png,39.39667746270958
128,rectangles,stimulus_20219.png,stimulus_20329.png,49.221179339164664
129,rectangles,stimulus_19618.png,stimulus_20688.png,20.486945601163328
130,rectangles,stimulus_22186.png,stimulus_22310.png,42.70329242587819
131,rectangles,stimulus_20879.png,stimulus_22108.png,5.042993221260126
132,rectangles,stimulus_20955.png,stimulus_21953.png,6.7453969932653255
133,rectangles,stimulus_21812.png,stimulus_22154.png,41.62897599165694
134,rectangles,stimulus_21807.png,stimulus_22312.png,38.61768053994903
135,rectangles,stimulus_21130.png,stimulus_22325.png,14.008203523769655
136,rectangles,stimulus_20802.png,stimulus_22383.png,5.01032601111919
137,rectangles,stimulus_21458.png,stimulus_21797.png,31.347808843942097
138,rectangles,stimulus_20919.png,stimulus_21756.png,8.676045269937795
139,rectangles,stimulus_20840.png,stimulus_22256.png,6.078319048773143
140,rectangles,stimulus_23825.png,stimulus_23920.png,51.98757353427193
141,rectangles,stimulus_23711.png,stimulus_23839.png,36.7457788941033
142,rectangles,stimulus_22995.png,stimulus_23251.png,18.860246326040496
143,rectangles,stimulus_22482.png,stimulus_23235.png,7.281571081293468
144,rectangles,stimulus_22994.png,stimulus_23403.png,18.552801462973978
145,rectangles,stimulus_22701.png,stimulus_23756.png,15.143998648658574
146,rectangles,stimulus_23373.png,stimulus_23755.png,28.99236198324043
147,rectangles,stimulus_22846.png,stimulus_23407.png,19.840975022216348
148,rectangles,stimulus_22583.png,stimulus_23612.png,6.416903518628682
149,rectangles,stimulus_22401.png,stimulus_23207.png,6.103289488179435
150,rectangles,stimulus_24053.png,stimulus_24205.png,7.640198000895998
151,rectangles,stimulus_24007.png,stimulus_25069.png,7.175167632435132
152,rectangles,stimulus_24156.png,stimulus_24317.png,7.239400415684374
153,rectangles,stimulus_25336.png,stimulus_25460.png,54.42370429124345
154,rectangles,stimulus_24335.png,stimulus_25571.png,12.520288482017612
155,rectangles,stimulus_25291.png,stimulus_25371.png,47.276848730546924
156,rectangles,stimulus_25022.png,stimulus_25097.png,45.179419951381085
157,rectangles,stimulus_24579.png,stimulus_24862.png,22.86998479740895
158,rectangles,stimulus_24686.png,stimulus_25306.png,27.788309427809725
159,rectangles,stimulus_24021.png,stimulus_24793.png,7.80084605724106
160,rectangles,stimulus_26124.png,stimulus_26174.png,24.951777674958322
161,rectangles,stimulus_26298.png,stimulus_26602.png,29.721557567879202
162,rectangles,stimulus_25677.png,stimulus_26698.png,7.883637752366684
163,rectangles,stimulus_26500.png,stimulus_27177.png,29.718832852285164
164,rectangles,stimulus_26133.png,stimulus_27100.png,18.510505945167854
165,rectangles,stimulus_25604.png,stimulus_25727.png,8.536592710100543
166,rectangles,stimulus_25682.png,stimulus_26777.png,7.572770470252128
167,rectangles,stimulus_25610.png,stimulus_26224.png,7.153098170548101
168,rectangles,stimulus_25709.png,stimulus_26607.png,5.913426017729012
169,rectangles,stimulus_26732.png,stimulus_27031.png,30.438561702690198
170,rectangles,stimulus_27686.png,stimulus_27942.png,25.482326069873164
171,rectangles,stimulus_27761.png,stimulus_27833.png,23.62781560064923
172,rectangles,stimulus_28361.png,stimulus_28710.png,35.697747519480615
173,rectangles,stimulus_27921.png,stimulus_28533.png,27.18168197942142
174,rectangles,stimulus_28016.png,stimulus_28786.png,30.830626978356506
175,rectangles,stimulus_28577.png,stimulus_28795.png,50.93883711194835
176,rectangles,stimulus_27237.png,stimulus_27359.png,8.693414413818935
177,rectangles,stimulus_27437.png,stimulus_28293.png,15.631634609029017
178,rectangles,stimulus_27910.png,stimulus_28772.png,32.518474453037214
179,rectangles,stimulus_27440.png,stimulus_28132.png,13.744310044726463
180,rectangles,stimulus_28856.png,stimulus_29944.png,8.16859453147377
181,rectangles,stimulus_29921.png,stimulus_30106.png,44.32440272912214
182,rectangles,stimulus_29673.png,stimulus_29843.png,32.29479806993192
183,rectangles,stimulus_29271.png,stimulus_29583.png,23.924633338474305
184,rectangles,stimulus_29045.png,stimulus_29186.png,17.063975734608295
185,rectangles,stimulus_29195.png,stimulus_29620.png,14.89118029391676
186,rectangles,stimulus_29163.png,stimulus_30054.png,14.767789602015261
187,rectangles,stimulus_29336.png,stimulus_30320.png,17.047098655268396
188,rectangles,stimulus_28925.png,stimulus_30003.png,6.607861281864851
189,rectangles,stimulus_30299.png,stimulus_30375.png,50.14027511548828
190,rectangles,stimulus_30681.png,stimulus_31421.png,10.283796388099383
191,rectangles,stimulus_30503.png,stimulus_31365.png,7.730921482656561
192,rectangles,stimulus_30767.png,stimulus_31055.png,15.605870990959232
193,rectangles,stimulus_30505.png,stimulus_31807.png,7.811135347125829
194,rectangles,stimulus_30405.png,stimulus_30784.png,8.270811759608112
195,rectangles,stimulus_30473.png,stimulus_30746.png,9.290486997010891
196,rectangles,stimulus_30907.png,stimulus_31429.png,22.70806618635292
197,rectangles,stimulus_30526.png,stimulus_31674.png,7.275115488282254
198,rectangles,stimulus_30866.png,stimulus_31519.png,22.704636423058
199,rectangles,stimulus_30566.png,stimulus_31927.png,6.462863815630026
200,rectangles,stimulus_32416.png,stimulus_32890.png,26.252575994594633
201,rectangles,stimulus_32102.png,stimulus_33233.png,6.689375078032623
202,rectangles,stimulus_32004.png,stimulus_33471.png,6.183951351708639
203,rectangles,stimulus_32928.png,stimulus_33002.png,35.0759688897702
204,rectangles,stimulus_32114.png,stimulus_32525.png,6.928922378654681
205,rectangles,stimulus_32788.png,stimulus_33007.png,32.601075197743846
206,rectangles,stimulus_32593.png,stimulus_33119.png,23.283436520002056
207,rectangles,stimulus_32264.png,stimulus_33128.png,14.956940680517917
208,rectangles,stimulus_32068.png,stimulus_33212.png,5.383597359008821
209,rectangles,stimulus_33303.png,stimulus_33519.png,42.55153090826301
210,rectangles,stimulus_34091.png,stimulus_34741.png,22.614258120900992
211,rectangles,stimulus_34332.png,stimulus_34737.png,27.783506290347457
212,rectangles,stimulus_33959.png,stimulus_34992.png,13.385528895939366
213,rectangles,stimulus_34551.png,stimulus_34796.png,37.96352846997305
214,rectangles,stimulus_33639.png,stimulus_34736.png,7.629908711011229
215,rectangles,stimulus_34365.png,stimulus_34429.png,28.39378382943721
216,rectangles,stimulus_34729.png,stimulus_35104.png,41.564104258928765
217,rectangles,stimulus_34486.png,stimulus_34827.png,32.625656392065274
218,rectangles,stimulus_34440.png,stimulus_34608.png,29.165120702697543
219,rectangles,stimulus_34556.png,stimulus_34775.png,35.84453698195519
220,rectangles,stimulus_35367.png,stimulus_35568.png,8.028826169020498
221,rectangles,stimulus_35777.png,stimulus_36324.png,22.459595625766557
222,rectangles,stimulus_35412.png,stimulus_36503.png,13.045225872312924
223,rectangles,stimulus_35285.png,stimulus_35903.png,8.192551464810041
224,rectangles,stimulus_35649.png,stimulus_36374.png,22.52855075976234
225,rectangles,stimulus_35288.png,stimulus_35839.png,8.41190208650054
226,rectangles,stimulus_35462.png,stimulus_35823.png,16.52350526215289
227,rectangles,stimulus_35261.png,stimulus_35332.png,8.757999720918619
228,rectangles,stimulus_35793.png,stimulus_35874.png,22.476560836069066
229,rectangles,stimulus_35784.png,stimulus_36726.png,20.566557237388093
230,rectangles,stimulus_37209.png,stimulus_38305.png,21.581994844338688
231,rectangles,stimulus_37121.png,stimulus_37746.png,15.390522983820624
232,rectangles,stimulus_37660.png,stimulus_38273.png,29.816878548189276
233,rectangles,stimulus_37677.png,stimulus_38242.png,29.25117324343975
234,rectangles,stimulus_37253.png,stimulus_37923.png,18.10475099330939
235,rectangles,stimulus_37040.png,stimulus_37634.png,16.36390743311227
236,rectangles,stimulus_37023.png,stimulus_38038.png,15.05577221083864
237,rectangles,stimulus_37484.png,stimulus_38095.png,30.003055206703827
238,rectangles,stimulus_37157.png,stimulus_37594.png,16.330630650479947
239,rectangles,stimulus_37305.png,stimulus_37310.png,24.270297662326218
240,rectangles,stimulus_38852.png,stimulus_39672.png,18.38331827762722
241,rectangles,stimulus_39039.png,stimulus_39810.png,28.754614023105002
242,rectangles,stimulus_39180.png,stimulus_39220.png,31.082571367719098
243,rectangles,stimulus_38727.png,stimulus_39307.png,15.505908446618342
244,rectangles,stimulus_38457.png,stimulus_39036.png,8.535623269511827
245,rectangles,stimulus_38533.png,stimulus_39695.png,7.861898781589442
246,rectangles,stimulus_38799.png,stimulus_39667.png,14.854576567445891
247,rectangles,stimulus_39081.png,stimulus_39416.png,25.71604938271605
248,rectangles,stimulus_38553.png,stimulus_38798.png,8.437335213460535
249,rectangles,stimulus_38839.png,stimulus_39711.png,23.156021180808015
250,rectangles,stimulus_40343.png,stimulus_41217.png,11.921218263673152
251,rectangles,stimulus_40165.png,stimulus_40956.png,7.729291059848268
252,rectangles,stimulus_40379.png,stimulus_41336.png,10.92095387078532
253,rectangles,stimulus_40225.png,stimulus_40991.png,12.601141295965805
254,rectangles,stimulus_40487.png,stimulus_41452.png,19.654629446023456
255,rectangles,stimulus_40016.png,stimulus_41598.png,7.62893192617563
256,rectangles,stimulus_41040.png,stimulus_41244.png,44.67617012213483
257,rectangles,stimulus_41412.png,stimulus_41455.png,52.287490544282136
258,rectangles,stimulus_41447.png,stimulus_41580.png,48.92123295216692
259,rectangles,stimulus_41062.png,stimulus_41529.png,38.56786451333348
260,rectangles,stimulus_41818.png,stimulus_42723.png,12.652323352501817
261,rectangles,stimulus_42469.png,stimulus_42529.png,37.31830700420825
262,rectangles,stimulus_42286.png,stimulus_42678.png,24.31961428015364
263,rectangles,stimulus_41951.png,stimulus_41990.png,16.887941481040826
264,rectangles,stimulus_41916.png,stimulus_42938.png,12.776991943361168
265,rectangles,stimulus_41814.png,stimulus_42738.png,14.092721116913067
266,rectangles,stimulus_43032.png,stimulus_43169.png,51.33337739881464
267,rectangles,stimulus_41719.png,stimulus_43055.png,7.545714264730723
268,rectangles,stimulus_42707.png,stimulus_42782.png,40.77119733256953
269,rectangles,stimulus_42637.png,stimulus_42811.png,36.15110787964248
270,rectangles,stimulus_44560.png,stimulus_44642.png,40.39790395193925
271,rectangles,stimulus_43271.png,stimulus_43504.png,7.846115995035289
272,rectangles,stimulus_43359.png,stimulus_43825.png,7.262343842950624
273,rectangles,stimulus_43556.png,stimulus_43642.png,15.45228075586989
274,rectangles,stimulus_43805.png,stimulus_44293.png,28.56118859291574
275,rectangles,stimulus_43338.png,stimulus_43413.png,8.66424306519488
276,rectangles,stimulus_43543.png,stimulus_43939.png,15.746513318791724
277,rectangles,stimulus_43674.png,stimulus_43850.png,24.445472639008234
278,rectangles,stimulus_43593.png,stimulus_44096.png,14.940269240090775
279,rectangles,stimulus_43258.png,stimulus_43555.png,8.321310801183893
280,rectangles,stimulus_45290.png,stimulus_45451.png,22.863837662766873
281,rectangles,stimulus_45285.png,stimulus_45762.png,20.74646925331042
282,rectangles,stimulus_44818.png,stimulus_45101.png,8.406526097781303
283,rectangles,stimulus_45054.png,stimulus_46064.png,14.26418724891856
284,rectangles,stimulus_45070.png,stimulus_45919.png,11.96851521360742
285,rectangles,stimulus_45822.png,stimulus_45932.png,43.59326826330594
286,rectangles,stimulus_44984.png,stimulus_45613.png,7.640734130918545
287,rectangles,stimulus_45826.png,stimulus_46258.png,39.062763933872404
288,rectangles,stimulus_44933.png,stimulus_45737.png,6.914028245973516
289,rectangles,stimulus_44951.png,stimulus_45937.png,7.940291272831428
290,rectangles,stimulus_46972.png,stimulus_47214.png,21.082909203075772
291,rectangles,stimulus_47120.png,stimulus_47337.png,31.258032770029597
292,rectangles,stimulus_46817.png,stimulus_47931.png,16.190979795976823
293,rectangles,stimulus_47200.png,stimulus_47352.png,36.19092838624863
294,rectangles,stimulus_46763.png,stimulus_47044.png,15.949545023905523
295,rectangles,stimulus_47550.png,stimulus_47615.png,36.162726478213294
296,rectangles,stimulus_47441.png,stimulus_47933.png,33.93863881728248
297,rectangles,stimulus_47407.png,stimulus_47836.png,37.23243072539127
298,rectangles,stimulus_46457.png,stimulus_46577.png,8.780465772137395
299,rectangles,stimulus_47072.png,stimulus_47456.png,27.773966113644875
300,rectangles,stimulus_48995.png,stimulus_49287.png,28.561372199087845
301,rectangles,stimulus_48446.png,stimulus_48985.png,22.804958835496215
302,rectangles,stimulus_48149.png,stimulus_48756.png,8.409573960238248
303,rectangles,stimulus_48621.png,stimulus_48958.png,30.19200799054061
304,rectangles,stimulus_48654.png,stimulus_49352.png,29.100513362857207
305,rectangles,stimulus_48900.png,stimulus_49541.png,33.96962419488693
306,rectangles,stimulus_48523.png,stimulus_49205.png,20.366294313349638
307,rectangles,stimulus_48220.png,stimulus_48738.png,17.177833594054096
308,rectangles,stimulus_48465.png,stimulus_49346.png,22.850089232599643
309,rectangles,stimulus_48481.png,stimulus_49513.png,15.057821255719332
310,rectangles,stimulus_49639.png,stimulus_50858.png,7.548270062646426
311,rectangles,stimulus_49749.png,stimulus_50469.png,7.407862750714228
312,rectangles,stimulus_49787.png,stimulus_50500.png,7.2307195158672455
313,rectangles,stimulus_49786.png,stimulus_49837.png,8.839080206520222
314,rectangles,stimulus_50027.png,stimulus_50930.png,20.642533471405176
315,rectangles,stimulus_50731.png,stimulus_51125.png,35.33682185060333
316,rectangles,stimulus_50491.png,stimulus_50975.png,33.138813610358326
317,rectangles,stimulus_49902.png,stimulus_50457.png,13.636643385404044
318,rectangles,stimulus_50369.png,stimulus_51055.png,24.413921754393694
319,rectangles,stimulus_50344.png,stimulus_50371.png,31.04750993309391
